order_id,order_date,year,month,region,state,customer_id,customer_age,customer_income,customer_segment,product_category,sales_channel,payment_method,unit_price,quantity,discount_rate,shipping_cost,sales_amount,profit,profit_margin,customer_rating,return_flag,delivery_days,marketing_spend,ad_clicks,website_visits,employee_id
40454,2021-05-29,2021,5,Northeast,MA,127951,44,70532.73,Family,Clothing,Online,PayPal,12.63,4,0.232,22.16,60.96,16.64,0.273,4.1,0,4,25.32,1,10,1085
40455,2024-07-24,2024,7,South,GA,120040,50,45415.99,Retiree,Electronics,Online,Credit Card,50.42,4,0.162,,182.93,37.73,0.206,3.3,0,4,25.92,1,20,1030
40456,2021-10-09,2021,10,Midwest,IL,106265,48,91603.96,Family,Clothing,In Store,Debit Card,42.55,1,0.094,2.85,41.4,16.19,0.391,5.0,0,0,31.61,3,16,1088
40457,2024-06-12,2024,6,South,NC,109781,27,48404.81,Family,Furniture,Online,Debit Card,181.2,3,0.0,9.7,553.3,116.7,0.211,3.4,0,4,36.82,4,19,1016
40458,2023-09-14,2023,9,Northeast,CT,114586,40,32011.22,Student,Beauty,Online,PayPal,72.79,4,0.303,12.99,215.93,49.07,0.227,3.2,0,6,61.05,4,17,1099
40459,2023-03-05,2023,3,Midwest,OH,118893,41,67020.08,Young Professional,Clothing,Online,Credit Card,21.25,2,0.192,14.9,49.24,11.84,0.24,3.6,0,6,14.4,2,17,1070
40460,2022-11-09,2022,11,Midwest,IL,101643,23,24049.44,Young Professional,Books,In Store,Credit Card,27.44,3,0.006,2.48,84.31,27.7,0.329,3.7,0,0,41.13,4,14,1027
40461,2022-11-12,2022,11,South,GA,108085,26,59025.57,Young Professional,Clothing,Online,Debit Card,101.39,6,0.049,7.1,585.63,351.35,0.6,3.0,0,5,82.74,13,27,1044
40462,2022-10-22,2022,10,Midwest,OH,121533,63,39223.58,Family,Electronics,Mobile App,Credit Card,219.51,4,0.145,13.32,764.04,135.09,0.177,3.8,0,11,77.29,6,24,1120
40463,2022-12-21,2022,12,Midwest,MI,128699,34,57827.41,Student,Beauty,In Store,Debit Card,42.44,5,0.056,5.92,206.24,40.37,0.196,5.0,0,0,56.29,8,22,1024
40464,2025-07-14,2025,7,West,CO,116046,53,37948.33,Family,Electronics,Online,Debit Card,130.55,3,0.049,5.53,377.99,111.45,0.295,3.8,0,3,61.58,3,16,1065
40465,2024-03-14,2024,3,West,WA,106103,41,55415.7,Family,Clothing,Online,Credit Card,62.2,1,0.118,18.29,73.15,29.03,0.397,2.9,0,4,37.57,3,24,1069
40466,2025-03-10,2025,3,South,NC,116796,65,60368.77,Young Professional,Furniture,In Store,Credit Card,442.11,2,0.086,,808.18,146.97,0.182,3.1,0,0,70.54,11,21,1068
40467,2025-09-20,2025,9,Midwest,IL,111223,54,71311.95,Retiree,Furniture,In Store,PayPal,304.29,2,0.159,4.1,515.92,191.11,0.37,4.2,0,0,107.32,14,30,1149
40468,2023-03-06,2023,3,South,FL,115704,31,48359.85,Student,Books,Online,Credit Card,21.47,3,0.316,14.45,58.51,7.55,0.129,4.2,0,6,10.02,0,18,1020
40469,2024-12-02,2024,12,South,VA,120168,52,38857.97,Student,Furniture,In Store,Gift Card,236.55,4,0.231,4.21,731.84,60.19,0.082,5.0,0,0,121.8,13,36,1043
40470,2023-01-10,2023,1,West,CO,109332,50,60955.52,Family,Groceries,Mobile App,Credit Card,84.27,2,0.176,9.32,148.2,19.36,0.131,4.0,0,5,13.84,3,20,1121
40471,2021-02-21,2021,2,West,OR,107390,43,47922.0,Young Professional,Sports,Third Party,Credit Card,128.21,3,0.006,1.55,383.87,59.88,0.156,4.7,0,5,29.02,3,16,1130
40472,2025-11-01,2025,11,West,OR,104194,18,54929.85,Retiree,Beauty,Mobile App,Credit Card,66.24,1,0.211,10.21,62.47,20.42,0.327,3.5,0,2,57.23,3,13,1027
40473,2021-04-01,2021,4,West,AZ,128094,42,31568.54,Family,Furniture,Online,Debit Card,544.93,4,0.115,10.25,1939.3,640.41,0.33,5.0,0,3,18.46,1,15,1138
40474,2024-11-30,2024,11,Northeast,CT,106965,42,52049.22,Business,Books,Online,Credit Card,40.19,2,0.337,,72.23,9.39,0.13,3.8,1,6,33.86,1,12,1043
40475,2023-10-01,2023,10,South,VA,114763,18,33025.34,Young Professional,Electronics,Online,Credit Card,307.28,4,0.313,11.32,855.73,187.91,0.22,3.1,0,9,77.14,10,24,1045
40476,2025-08-26,2025,8,West,CO,122577,38,79677.12,Family,Furniture,Online,PayPal,850.64,5,0.046,17.21,4074.76,566.98,0.139,4.7,0,4,34.47,8,23,1086
40477,2023-02-22,2023,2,West,CA,101313,18,40619.0,Retiree,Furniture,Online,Debit Card,490.61,3,0.041,14.01,1425.49,378.21,0.265,3.8,0,8,21.38,5,23,1023
40478,2024-07-03,2024,7,West,CA,121184,55,49331.75,Family,Clothing,Online,Cash,35.85,1,0.146,,38.97,10.59,0.272,3.8,0,9,31.38,1,17,1066
40479,2024-01-17,2024,1,South,VA,127715,46,38397.35,Retiree,Clothing,Mobile App,,5.0,3,0.028,4.23,18.81,3.84,0.204,4.5,0,9,23.3,3,14,1128
40480,2022-12-22,2022,12,South,TX,126325,58,37193.29,Young Professional,Clothing,In Store,PayPal,32.03,3,0.147,1.86,83.82,24.57,0.293,3.3,0,0,23.26,1,16,1045
40481,2025-11-08,2025,11,Northeast,CT,117339,68,77261.13,Student,Electronics, Third Party ,Debit Card,84.42,4,0.071,3.26,316.96,72.71,0.229,4.7,0,4,21.44,3,18,1020
40482,2023-07-16,2023,7,South,GA,118828,37,35350.78,Family,Groceries,Third Party,Cash,50.35,3,,0.88,136.98,37.67,0.275,3.4,0,6,21.02,3,16,1070
40483,2025-10-28,2025,10,South,GA,107932,44,79426.83,Student,Sports,Online,Debit Card,139.04,3,0.056,4.46,398.22,59.0,0.148,4.0,0,8,51.25,3,16,1065
40484,2023-01-31,2023,1,West,CA,120307,45,46986.07,Student,Electronics,Online,Debit Card,179.71,2,0.047,13.27,355.8,165.54,0.465,4.3,0,6,95.66,12,29,1047
40485,2024-05-27,2024,5,West,OR,116358,32,44167.1,Retiree,Sports,Online,Credit Card,68.22,1,0.047,17.58,82.59,36.55,0.443,3.5,1,3,64.88,7,28,1012
40486,2024-07-12,2024,7,South,GA,105360,26,67734.41,Student,Electronics,Online,Credit Card,155.81,1,0.027,11.81,163.41,32.04,0.196,4.3,0,7,37.36,11,27,1054
40487,2021-08-23,2021,8,Northeast,NJ,112300,34,42281.28,Student,Electronics,In Store,PayPal,75.92,3,0.023,2.19,224.71,58.51,0.26,3.6,0,0,21.23,2,13,1149
40488,2024-03-13,2024,3,Midwest,WI,108784,39,31654.29,Student,Furniture,Online,Credit Card,309.51,2,0.176,14.61,524.68,93.41,0.178,2.6,0,6,17.16,0,19,1030
40489,2022-02-01,2022,2,South,VA,117095,39,34754.14,Family,Books,Online,Debit Card,12.32,3,0.151,8.38,39.76,10.93,0.275,5.0,0,4,43.71,5,20,1091
40490,2022-03-10,2022,3,Northeast,MA,120703,18,42325.6,Family,Books,Third Party,PayPal,12.84,2,0.098,0.0,23.16,8.76,0.378,3.2,0,7,49.47,3,15,1096
40491,2023-11-04,2023,11,Midwest,OH,102592,31,124490.79,Family,Groceries,Online,Credit Card,33.72,5,0.135,11.59,157.43,54.02,0.343,3.0,1,4,43.21,1,20,1111
40492,2025-10-12,2025,10,West,AZ,109685,33,30320.85,Family,Clothing,Online,PayPal,57.29,1,0.159,15.48,63.66,22.2,0.349,4.9,0,4,55.89,5,28,1107
40493,2025-01-10,2025,1,Northeast,CT,122255,63,66072.81,Family,Furniture,In Store,Debit Card,548.57,1,0.132,,478.19,126.59,0.265,4.7,0,0,45.83,1,21,1002
40494,2024-09-21,2024,9,Northeast,NJ,107277,69,41430.34,Student,Groceries,Online,Debit Card,37.77,2,0.411,14.78,59.27,14.05,0.237,4.7,0,3,32.72,3,18,1147
40495,2023-06-28,2023,6,South,GA,122842,31,43358.88,Business,Furniture,Online,Cash,560.86,2,0.239,16.63,870.26,311.99,0.359,4.7,0,6,59.05,6,17,1119
40496,2021-03-17,2021,3,West,CO,111653,26,27502.63,Retiree,Furniture,Online,Cash,365.67,3,0.056,20.72,1056.3,364.21,0.345,3.3,0,7,12.88,0,16,1121
40497,2024-05-28,2024,5,West,CO,120682,30,48582.78,Family,Electronics,In Store,PayPal,425.54,4,0.248,4.58,1284.6,580.85,0.452,2.6,0,0,44.41,7,23,1068
40498,2021-04-30,2021,4,West,WA,109336,18,57689.18,Business,Groceries,Mobile App,Debit Card,62.34,3,0.21,4.67,152.42,47.84,0.314,3.7,0,2,42.24,5,33,1000
40499,2021-03-10,2021,3,South,FL,111451,47,74741.61,Young Professional,Groceries,Online,Credit Card,84.82,3,0.002,14.17,268.12,105.72,0.394,3.8,0,3,43.77,5,22,1101
40500,2021-05-05,2021,5,Midwest,OH,115845,27,52757.94,Young Professional,Books,Third Party,Cash,30.57,3,0.107,3.47,85.37,16.25,0.19,4.6,1,6,41.85,8,13,1006
40501,2025-09-05,2025,9,West,CA,107863,62,41794.59,Business,Sports,In Store,Cash,126.87,4,0.041,1.06,487.73,175.02,0.359,3.2,0,0,49.25,3,15,1107
40502,2023-04-12,2023,4,Midwest,MI,104574,30,101899.78,Young Professional,Furniture,Mobile App,Debit Card,454.54,3,0.094,7.61,1243.05,235.81,0.19,3.8,0,2,18.12,1,21,1148
40503,2023-07-17,2023,7,Midwest,MI,128521,38,64527.22,Business,Electronics,Online,Cash,455.99,3,0.037,6.54,1323.9,256.03,0.193,3.0,0,5,25.71,2,12,1089
40504,2024-09-16,2024,9,Midwest,MI,105617,52,49012.81,Young Professional,Furniture,Online,Credit Card,162.79,4,0.028,17.04,649.97,146.75,0.226,5.0,1,6,52.58,11,21,1021
40505,2024-12-26,2024,12,West,OR,101773,38,45883.04,Young Professional,FURNITURE,In Store,Debit Card,604.0,1,0.447,3.12,337.13,147.38,0.437,4.3,1,0,67.98,7,24,1081
40506,2025-01-30,2025,1,West,OR,124818,51,47424.55,Retiree,Electronics,In Store,Credit Card,72.31,5,0.058,2.67,343.25,43.72,0.127,2.8,0,0,16.81,1,12,1114
40507,2021-08-14,2021,8,Midwest,MI,100615,33,47242.6,Family,Sports,Online,Credit Card,287.6,3,0.073,13.45,813.27,317.4,0.39,4.1,0,3,36.69,2,14,1060
40508,2023-02-18,2023,2,Midwest,IL,127743,41,45276.33,Business,Sports,Mobile App,Debit Card,158.1,3,0.289,10.94,348.17,42.31,0.122,4.4,0,3,10.51,1,18,1086
40509,2024-05-26,2024,5,West,CO,122685,35,38265.47,Student,Clothing,Mobile App,Credit Card,153.82,1,0.013,12.4,164.22,26.97,0.164,3.9,0,6,59.85,6,16,1106
40510,2021-10-30,2021,10,Northeast,MA,121714,35,41301.92,Business,Furniture,In Store,Credit Card,1844.55,2,0.264,0.35,2715.53,1173.54,0.432,5.0,0,0,33.45,2,18,1044
40511,2025-11-14,2025,11,South,FL,122274,43,50815.61,Retiree,CLOTHING,In Store,Debit Card,68.9,5,0.04,3.1,333.82,74.57,0.223,2.7,0,0,66.37,10,32,1016
40512,2021-04-08,2021,4,Midwest,OH,119290,41,38021.89,Young Professional,Sports,Online,PayPal,82.6,3,0.056,18.85,252.77,41.71,0.165,5.0,0,8,37.07,2,17,1142
40513,2024-10-31,2024,10,Midwest,MI,106859,46,26969.88,Business,Furniture,Online,,1400.57,3,0.011,11.17,4166.66,1254.12,0.301,4.9,0,2,42.41,5,21,1036
40514,2024-09-25,2024,9,Midwest,OH,109121,24,84582.59,Young Professional,Books, In Store ,Debit Card,21.16,7,0.167,1.46,124.84,39.31,0.315,4.5,0,0,7.81,1,18,1083
40515,2025-12-23,2025,12,Midwest,IL,107588,71,29027.64,Business,Clothing,In Store,PayPal,5.88,4,0.046,0.26,22.7,6.24,0.275,3.8,0,0,34.84,5,20,1121
40516,2021-04-18,2021,4,South,GA,123359,51,63325.71,Student,Sports,Online,Debit Card,100.96,1,0.152,21.98,107.59,28.34,0.263,4.3,0,2,5.53,0,18,1048
40517,2024-05-13,2024,5,West,OR,128436,22,45949.73,Young Professional,Clothing,Third Party,Credit Card,50.96,5,0.077,2.49,237.67,60.74,0.256,3.8,0,4,7.13,1,12,1019
40518,2023-10-09,2023,10,South,TX,107432,41,45979.3,Business,Sports,Mobile App,PayPal,122.85,7,0.078,9.62,802.49,226.69,0.282,1.6,0,5,69.39,11,26,1104
40519,2023-04-10,2023,4,West,CO,119490,29,64237.53,Family,Books,Mobile App,Gift Card,42.95,3,0.246,9.05,106.2,40.56,0.382,4.5,0,6,130.37,19,33,1142
40520,2022-08-07,2022,8,South,TX,127222,42,30410.3,Business,Groceries,In Store,PayPal,38.14,2,0.056,1.24,73.25,18.62,0.254,4.5,0,0,87.04,11,27,1058
40521,2023-01-10,2023,1,Midwest,IL,123524,28,31836.45,Business,Books,In Store,Debit Card,35.8,3,0.101,8.53,105.08,-4.56,-0.043,4.9,0,0,132.15,20,34,1045
40522,2025-07-05,2025,7,South,TX,127655,39,17067.51,Family,Furniture,Online,Credit Card,174.78,3,0.1,9.83,481.74,107.63,0.223,3.9,1,3,19.52,3,16,1056
40523,2023-11-15,2023,11,South,VA,120596,31,17087.95,Young Professional,Furniture,Mobile App,Credit Card,439.18,2,0.041,4.97,847.32,167.32,0.197,3.8,0,4,23.62,2,16,1097
40524,2024-09-02,2024,9,Northeast,MA,126768,29,55835.09,Young Professional,Furniture,Mobile App,Cash,566.52,5,0.368,4.66,1794.86,520.23,0.29,4.2,1,4,27.27,7,23,1066
40525,2025-12-08,2025,12,Midwest,IL,110173,46,69126.91,Student,Books,Third Party,Credit Card,5.0,1,0.042,1.04,5.83,0.65,0.111,4.6,0,7,69.96,7,17,1105
40526,2024-10-26,2024,10,West,OR,104065,18,47768.22,Family,Groceries,Online,Cash,37.59,3,0.261,4.16,87.5,26.71,0.305,5.0,0,6,39.8,5,25,1006
40527,2023-02-12,2023,2,South,FL,103812,47,60700.77,Young Professional,Clothing,Online,Credit Card,134.13,4,0.008,10.82,543.05,120.44,0.222,5.0,0,5,9.48,1,18,1113
40528,2023-01-23,2023,1,Midwest,OH,104039,41,16582.57,Family,Clothing,Online,Credit Card,41.82,3,0.004,13.36,138.32,40.85,0.295,3.9,0,3,43.06,2,18,1095
40529,2023-01-16,2023,1,Midwest,WI,101480,60,36226.09,Business,Groceries,Online,Credit Card,62.22,5,0.031,10.41,311.87,69.13,0.222,5.0,0,4,31.23,4,14,1136
40530,2023-12-25,2023,12,Northeast,NY,121606,61,58798.94,Family,Electronics,Online,Credit Card,141.72,3,0.04,17.19,425.34,164.1,0.386,3.5,0,4,18.37,1,17,1003
40531,2022-01-03,2022,1,Midwest,OH,105315,74,33358.65,Family,Groceries,Online,PayPal,25.52,4,0.042,11.76,109.55,22.3,0.204,,0,2,42.24,5,22,1145
40532,2023-08-31,2023,8,Northeast,PA,114475,34,77474.86,Family,Furniture,Mobile App,Credit Card,674.15,6,0.037,12.37,3907.61,762.79,0.195,,0,7,59.98,3,21,1147
40533,2021-03-09,2021,3,Northeast,CT,128225,39,33392.13,Family,Furniture,Online,Credit Card,236.71,3,0.121,4.69,628.89,47.11,0.075,4.2,0,1,53.01,6,21,1100
40534,2021-07-15,2021,7,Midwest,MN,105389,51,,Business,Sports,Online,Credit Card,72.97,4,0.395,11.01,187.6,73.33,0.391,4.6,0,11,52.48,5,18,1106
40535,2025-05-16,2025,5,South,FL,105129,39,30901.44,Business,Beauty,Online,Cash,58.38,1,0.064,19.42,74.06,11.2,0.151,4.4,0,7,25.72,3,15,1031
40536,2022-08-10,2022,8,Northeast,CT,117092,38,104176.06,Young Professional,Books,In Store,Credit Card,18.79,5,0.007,0.49,93.78,35.53,0.379,4.9,0,0,27.98,2,16,1022
40537,2022-07-28,2022,7,Northeast,NJ,128380,32,38835.08,Young Professional,Clothing,In Store,Credit Card,15.61,2,0.182,0.64,26.18,3.4,0.13,5.0,0,0,37.09,4,16,1075
40538,2021-12-22,2021,12,Northeast,CT,125941,44,57196.35,Retiree,Electronics,Online,Credit Card,352.21,3,0.124,8.28,933.89,379.0,0.406,,1,8,128.73,20,38,1085
40539,2025-07-10,2025,7,Midwest,MN,107562,29,93899.37,Family,Groceries,Online,PayPal,6.57,2,0.144,10.59,21.84,3.96,0.181,3.1,0,4,92.59,18,34,1005
40540,2024-04-02,2024,4,Northeast,CT,120302,18,48427.34,Retiree,Groceries,Online,Credit Card,76.6,2,0.105,4.69,141.8,35.3,0.249,3.8,0,3,40.13,5,19,1070
40541,2022-03-19,2022,3,South,GA,108562,18,42641.67,Business,Sports,Online,Credit Card,153.21,5,0.095,18.78,712.06,253.55,0.356,3.6,0,5,18.79,3,15,1110
40542,2022-05-25,2022,5,Midwest,WI,103790,27,51352.12,Young Professional,Clothing,Mobile App,PayPal,176.47,1,0.146,11.97,162.68,41.28,0.254,4.0,0,6,29.41,0,14,1009
40543,2025-09-09,2025,9,Midwest,WI,104345,22,88500.35,Family,Electronics,Third Party,Credit Card,307.76,2,0.003,1.83,615.5,167.82,0.273,3.6,0,5,71.16,12,29,1063
40544,2021-05-24,2021,5,West,CO,107068,38,28172.76,Family,Groceries,Mobile App,PayPal,129.09,5,0.229,6.91,504.55,138.68,0.275,3.3,0,6,117.29,16,30,1086
40545,2023-12-25,2023,12,South,FL,123729,39,111246.73,Student,Clothing,Online,Credit Card,38.35,6,,9.13,230.72,76.08,0.33,4.6,0,8,47.99,7,20,1042
40546,2021-07-18,2021,7,Northeast,PA,122396,19,83356.99,Young Professional,Books,Online,Credit Card,13.77,3,0.063,17.63,56.34,19.55,0.347,2.9,1,6,19.73,4,21,1005
40547,2025-11-22,2025,11,Midwest,OH,102351,32,50525.25,Retiree,Groceries,Online,Credit Card,30.64,5,0.012,9.21,160.57,16.94,0.105,3.9,0,4,5.78,0,17,1093
40548,2024-02-05,2024,2,West,CA,127816,36,37976.78,Retiree,Groceries,Mobile App,Debit Card,56.69,4,0.072,8.99,219.42,58.07,0.265,3.4,0,3,31.32,9,32,1123
40549,2024-10-13,2024,10,West,OR,129098,64,129846.65,Family,Clothing,Third Party,Debit Card,30.91,3,0.008,,96.21,21.84,0.227,3.7,0,4,12.3,3,18,1026
40550,2022-08-18,2022,8,Midwest,MN,118219,30,45369.69,Young Professional,Electronics,Mobile App,PayPal,196.39,1,0.131,4.33,174.99,48.86,0.279,3.6,0,5,25.96,3,7,1082
40551,2025-02-15,2025,2,Northeast,PA,112943,23,64116.58,Young Professional,Clothing,In Store,Debit Card,68.08,4,0.228,3.07,213.3,52.84,0.248,4.9,0,0,78.83,14,24,1100
40552,2021-07-04,2021,7,South,GA,118300,38,42434.06,Business,Groceries,Online,Debit Card,46.46,3,0.082,9.87,137.82,37.03,0.269,4.5,0,7,18.23,4,17,1053
40553,2024-12-04,2024,12,South,FL,105971,37,89050.85,Young Professional,Books,In Store,Debit Card,13.65,5,0.153,5.95,63.76,10.94,0.172,4.4,0,0,25.96,3,17,1101
40554,2024-02-20,2024,2,Midwest,IL,127567,38,15000.0,Business,Clothing,In Store,Credit Card,34.12,4,0.066,4.03,131.5,55.92,0.425,4.1,0,0,22.22,3,14,1099
40555,2025-05-15,2025,5,South,GA,127797,52,37791.49,Student,Clothing,Mobile App,Debit Card,69.39,4,0.32,12.91,201.65,32.55,0.161,4.7,0,6,48.9,5,20,1018
40556,2024-06-01,2024,6,Midwest,IL,117100,66,21939.93,Business,Groceries,In Store,Cash,21.74,1,0.241,,16.5,4.53,0.275,4.2,0,0,36.81,6,14,1048
40557,2024-08-11,2024,8,Northeast,NY,101028,29,97350.18,Business,Clothing,Online,Credit Card,51.53,7,0.053,13.89,355.48,76.07,0.214,2.8,1,5,18.91,2,17,1071
40558,2024-05-29,2024,5,South,FL,127956,47,87063.99,Student,Groceries,Mobile App,Credit Card,8.2,1,0.135,12.5,19.59,6.77,0.345,5.0,0,4,78.15,12,20,1134
40559,2023-05-29,2023,5,West,WA,121363,40,59958.93,Student,Clothing,Mobile App,Credit Card,60.93,3,0.102,14.84,178.99,51.11,0.286,4.6,0,6,11.38,0,14,1144
40560,2023-08-31,2023,8,Northeast,CT,101880,31,44106.6,Business,Sports,Online,Cash,134.81,3,0.08,15.42,387.5,149.11,0.385,3.4,1,4,65.25,12,29,1044
40561,2022-09-22,2022,9,South,VA,111119,34,58659.07,Student,Sports,Mobile App,,30.44,3,0.125,8.69,88.6,7.82,0.088,3.1,0,5,51.06,5,21,1129
40562,2024-11-06,2024,11,Midwest,MI,101691,30,84697.02,Family,Groceries,Online,,48.63,2,0.114,7.58,93.75,39.64,0.423,3.9,0,5,102.82,18,38,1061
40563,2023-12-07,2023,12,Midwest,MN,123311,22,49186.23,Business,Groceries,In Store,Credit Card,39.63,3,0.264,0.96,88.46,29.53,0.334,3.4,0,0,36.49,6,12,1041
40564,2021-01-10,2021,1,West,WA,108998,36,47619.84,Business,Groceries,In Store,Credit Card,62.7,6,0.185,0.0,306.6,70.56,0.23,3.6,0,0,38.84,2,17,1107
40565,2024-12-28,2024,12,Midwest,MN,118055,50,74692.45,Retiree,Groceries,Online,Credit Card,48.3,3,0.095,10.73,141.86,41.31,0.291,5.0,0,5,29.52,5,19,1038
40566,2021-01-03,2021,1,South,VA,125386,38,65589.35,Young Professional,Electronics,In Store,Credit Card,87.44,4,0.117,0.51,309.35,55.9,0.181,4.9,0,0,68.4,4,22,1031
40567,2025-01-16,2025,1,Midwest,MN,116333,24,74278.95,Young Professional,Beauty,Online,,17.45,2,0.227,20.08,47.06,11.36,0.241,4.0,0,8,83.93,10,22,1053
40568,2021-05-13,2021,5,Northeast,NY,108877,44,113613.16,Family,Groceries,Third Party,Credit Card,54.92,6,0.055,3.32,314.72,147.52,0.469,1.9,0,2,93.06,10,26,1144
40569,2024-06-04,2024,6,South,VA,108035,32,17161.35,Business,Sports,Online,Credit Card,60.46,2,0.221,5.27,99.47,29.47,0.296,3.4,1,7,51.67,11,25,1026
40570,2021-09-28,2021,9,Midwest,OH,107539,23,74486.82,Business,Groceries,Online,Debit Card,17.76,5,0.235,14.91,82.84,32.74,0.395,4.5,0,4,36.11,4,22,1122
40571,2023-04-08,2023,4,Northeast,NY,115162,31,32739.86,Young Professional,Clothing,Online,Debit Card,109.61,1,0.33,6.7,80.14,13.93,0.174,3.3,0,6,17.98,0,16,1033
40572,2025-07-04,2025,7,South,VA,125735,43,28859.08,Business,Groceries,Mobile App,Cash,61.16,3,0.029,4.62,182.78,27.53,0.151,4.4,0,4,22.0,2,8,1052
40573,2025-03-04,2025,3,Northeast,CT,119749,18,104627.2,Retiree,Groceries,Mobile App,Credit Card,116.69,1,0.291,,88.6,8.37,0.094,3.4,0,1,38.24,3,23,1130
40574,2024-09-07,2024,9,Northeast,MA,126442,44,32034.7,Young Professional,Clothing,Online,Debit Card,76.53,3,0.029,17.18,240.11,75.41,0.314,4.3,0,2,35.19,3,11,1041
40575,2022-08-02,2022,8,South,GA,100152,56,46623.56,Business,Beauty,Online,PayPal,51.46,2,0.054,,113.52,43.72,0.385,3.8,0,7,74.88,11,27,1113
40576,2021-02-05,2021,2,Northeast,MA,106142,41,42101.12,Student,Sports,Mobile App,PayPal,43.32,3,0.112,11.31,126.71,33.09,0.261,3.5,0,3,18.57,3,19,1064
40577,2025-02-06,2025,2,South,NC,103064,29,53461.1,Young Professional,Clothing,Mobile App,Debit Card,58.4,3,0.165,17.9,164.19,49.43,0.301,4.0,0,6,48.36,4,12,1050
40578,2021-01-16,2021,1,West,WA,124364,42,33065.23,Student,Books,Online,Gift Card,71.12,2,0.084,9.9,140.19,34.18,0.244,4.7,0,4,71.74,6,21,1125
40579,2023-09-13,2023,9,Northeast,PA,116451,40,31941.78,Family,Clothing,Online,Credit Card,95.06,4,0.069,11.19,365.19,108.09,0.296,4.4,0,6,85.76,8,25,1146
40580,2022-09-04,2022,9,Midwest,OH,110484,40,69803.67,Student,Clothing,In Store,Debit Card,32.71,2,0.199,2.02,54.42,17.13,0.315,3.8,0,0,54.69,7,23,1074
40581,2021-12-22,2021,12,South,TX,115813,44,122936.16,Retiree,Electronics,Online,Debit Card,199.65,3,0.081,6.07,556.51,175.59,0.316,3.9,0,4,32.31,5,20,1113
40582,2022-11-23,2022,11,Midwest,IL,107294,57,62129.4,Family,Electronics,Mobile App,Credit Card,997.63,6,0.009,10.33,5942.24,1254.82,0.211,3.4,1,5,17.5,4,19,1095
40583,2025-04-23,2025,4,South,FL,103915,40,48862.32,Young Professional,Books,Online,Credit Card,5.07,5,0.087,7.5,30.64,7.53,0.246,4.4,0,6,96.9,18,30,1020
40584,2025-11-18,2025,11,Midwest,IL,108206,39,33760.15,Retiree,Groceries,Online,Credit Card,79.57,2,0.221,19.52,143.49,59.94,0.418,3.6,1,6,22.06,0,13,1024
40585,2023-07-21,2023,7,Northeast,PA,129955,59,51036.42,Student,Furniture,Third Party,Debit Card,264.48,2,0.09,0.0,481.35,163.1,0.339,3.1,0,9,46.8,4,25,1138
40586,2024-11-06,2024,11,Northeast,NJ,129774,42,28667.9,Young Professional,Sports,In Store,Credit Card,93.39,4,0.222,0.0,290.63,35.69,0.123,4.3,0,0,15.96,3,22,1079
40587,2023-10-17,2023,10,South,NC,120732,18,89953.43,Young Professional,Beauty,Third Party,Cash,35.56,2,0.03,3.11,72.1,31.3,0.434,2.8,1,7,64.48,10,29,1109
40588,2021-07-13,2021,7,Midwest,MI,119008,32,42211.1,Family,Sports,Online,Gift Card,130.07,7,0.017,4.87,899.88,174.13,0.193,3.2,0,6,34.43,6,21,1043
40589,2025-04-13,2025,4,West,CO,121339,42,126641.51,Young Professional,Electronics,Third Party,Cash,617.36,3,0.271,1.81,1351.98,85.93,0.064,3.1,0,2,100.78,13,26,1065
40590,2025-06-17,2025,6,South,VA,116632,43,83628.89,Young Professional,Books,In Store,Credit Card,56.12,1,0.084,0.0,51.41,21.94,0.427,5.0,0,0,22.33,4,25,1104
40591,2023-08-07,2023,8,Northeast,NJ,115682,30,25084.04,Student,Groceries,In Store,Debit Card,19.46,2,0.05,1.69,38.66,9.28,0.24,2.6,0,0,33.62,3,19,1001
40592,2021-07-09,2021,7,Northeast,NY,119907,52,80700.9,Family,Clothing,Mobile App,Debit Card,94.86,2,0.071,6.19,182.44,64.57,0.354,4.0,0,9,31.64,6,25,1031
40593,2021-12-24,2021,12,Midwest,IL,126199,31,30607.17,Family,GROCERIES,Third Party,Credit Card,15.68,4,0.074,4.64,62.72,19.29,0.308,4.8,0,3,70.18,9,20,1014
40594,2025-12-06,2025,12,South,VA,110554,51,43149.15,Family,Groceries,In Store,Gift Card,12.98,2,0.272,1.02,19.92,5.92,0.297,4.3,0,0,10.46,0,20,1062
40595,2023-12-19,2023,12,West,AZ,103691,20,25105.41,Business,Clothing,Online,Debit Card,26.96,7,0.217,11.31,159.08,41.07,0.258,3.9,0,7,60.18,11,25,1051
40596,2021-01-08,2021,1,Northeast,MA,113112,57,38936.57,Business,Furniture,Mobile App,Debit Card,454.58,2,0.23,8.71,708.76,210.65,0.297,4.0,0,5,59.09,6,17,1146
40597,2023-04-15,2023,4,Midwest,OH,108400,58,94955.25,Young Professional,Electronics,Online,Credit Card,728.71,3,0.103,8.53,1969.49,441.74,0.224,4.0,0,3,9.58,1,24,1015
40598,2022-10-13,2022,10,Midwest,IL,120087,27,56810.66,Family,Books,Third Party,PayPal,28.22,2,0.062,0.66,53.6,19.47,0.363,4.4,0,6,9.4,1,20,1078
40599,2021-03-15,2021,3,Northeast,PA,118523,40,38109.01,Young Professional,Groceries,Online,Credit Card,12.45,3,0.081,14.93,49.25,21.97,0.446,4.1,0,8,52.24,4,21,1116
